,product_name,user_rating,product_review
5326,Hunahpu's Imperial Stout,4.33,2020 vintage received courtesy of roguer  appearance is typical for the style which means its a nice looking dark dark brown with a half inch of tan colored head nice legs aroma is wonderfully rich and decadent but not in an artificial way plenty of sweet molasses chocolate a hint of vanilla and some faint figs  raisins that description doesnt do this any real justice so in summary this beer smells great  taste is interesting nowhere near as sweet on the nose with some naturally bitter cacao notes cinnamon and pepper combining brilliantly with the base beer the spiciness is goldilocksjust right a bit less and they wouldnt be notable a bit more and they would overpower theres a really nice sweetness deep into the finish that helps add to the complexity of this beer fully bodies and smooth leaving a really nice coating on the tongue with a pleasant alcohol warming  overall this is excellent
5327,Hunahpu's Imperial Stout,4.31,2018 vintage  were nearing the end of the bif beers i got from eziel back in february and this one is a heavy hitter this has been a big want for me for a while so its awesome to finally be able to try it lets see what this famoud spicy stout is really all about  pours nearly pitch black with 2 fingers of reddish brown head that fades to a ring and leaves minimal lacing  this is highly complex in the nose not too peppery and balanced in its sweetness im picking up on aromas of cacao nibs vanilla bean chili pepper spicy whiskey burnt coffee sweet toffee brown sugar and light charred oak  this is a bit restrained in taste perhaps due to the age but i still really enjoy it on the front end of the sip im tasting dark chocolate roasty coffee chipotle pepper vanilla bean spicy whiskey toasted oak cinnamon and toffee the swallow brings notes of milk chocolate chipotle pepper vanilla bean caramel toasted oak earthy whiskey and burnt coffee  a full body pairs with gentle carbonation resulting in a smooth and earthy beer finishes mostly dry with a lingering heat  while i enjoyed this id hardly put it on legendary status again maybe its the age so id love to try it fresh but even still
5328,Hunahpu's Imperial Stout,4.42,2020 amalie arena editionlarge capped bottle  pours very dark with no light shining through next to no cap or lacing  dark chocolate and fudge brownies on the sniff  super smooth nice complexity exhibited by the notes of more chocolatebrowniescinnamondark malts  delicious creation no doubt aided by a few years in the bottleget some of this fine nectar if ya have the opportunity
5329,312 Urban Wheat,3.75,12oz can date stamp on bottom is 02oct23 cloudy pale gold colored body two fingers of white head retreat to make a cap and ring leaves behind scattered strings of lacing aroma of wheat and floralcitrus hops taste is bright and crisp flavors are wheat malt some yeast and citrus hops aftertaste is of short duration medium mouth feel a little drying good carbonation easy drinking beer with an acceptable not objectionable taste profile
5330,312 Urban Wheat,3.8,i personally like the redesign hardly the reason i tried these tho had first time at a cubs game in the club tried something new nbsoc a new generation miller or meister brau when purchased fresh this actually is a great american beer aroma and flavor provide some cascade hop resin and millennium bittering add a lot of character to this very drinkable beer a lot of people hunt for dry hopped orange juice beer i personally prefer a hoppy lemon grass flavor and that comes nicely with this beer head starts as a great blossom good for this style dissipates sort of fast but does not effect the whole experience if anything drinking it with head into drinking it with no head is part of what adds a hazy character and some dynamic interest to the glass when drinking a deceivingly simple beer minimal malt presence and small noble hop spices draw this style back to a more traditional result as well as some actually quality feeling wheat a lot of elements add to the presence and quality of this beer  definitely will drink again and would recommend for summer gatherings personal recommendation to anyone just trying to have a good beer without a lot of thought and at a great price point tell em colossal cascade hops sent ya hahahahaa
5331,312 Urban Wheat,3.41,i think the cans look dumb but the pour is light and it tastes like a solid hoppy wheat beer overall not bad
5332,312 Urban Wheat,3.44,on tap streeters tavern off campus of loyola april 2023 tasty that beckons for one or two more
5333,312 Urban Wheat,3.47,good for summer overall the smell and taste is kind of simple and not aggressive look clear golden color smell lemony aroma taste light watery smooth not offensive little to null aftertaste
5334,312 Urban Wheat,3.12,i know i have had this many times and was surprised it remained unreviewed at least by me flavor is kind of thin but does have some tartness and citrus notes unfortunately the carbonation strangles the early flavor after which the aftertaste is watery and kind of fizzles out just not close to what im looking for in a wheat beer
5335,312 Urban Wheat,3.5,a light refreshing summer offering it doesnt quite come off as a wheat ale a subtle lemony citrus character with a light biscuit flavor very crushable and good for what it is
5336,312 Urban Wheat,3.51,slightly hazy straw yellow with a modest and short lived white head the aroma is crackers and a hint of lemon the taste is fresh biscuits hints of banana lemon and cloves the body is lightmedium good carbonation level smooth and very drinkable altogether this is a refreshing and enjoyable wheat ale should be good for a warm summer day
